,T_max,m,n,number of guesses,parameter,time estimation,time_burn_in,true value,value,weight function
3474,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.24562413815802064,Adaptive Biweight with first width 1680.0
3475,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.4659880552870008,Adaptive Biweight with first width 1680.0
3476,8400.0,0,0,50,beta,3968.571428571429,100,2.0,2.0006112356091945,Adaptive Biweight with first width 1680.0
3477,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2401295014053394,Adaptive Biweight with first width 1680.0
3478,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.4149805960376132,Adaptive Biweight with first width 1680.0
3479,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9913766118945937,Adaptive Biweight with first width 1680.0
3480,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2319557360799927,Adaptive Biweight with first width 1680.0
3481,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.4555566281128045,Adaptive Biweight with first width 1680.0
3482,8400.0,0,0,50,beta,3968.571428571429,100,2.0,2.03236244557121,Adaptive Biweight with first width 1680.0
3483,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2259499022718472,Adaptive Biweight with first width 1680.0
3484,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.4210910283462106,Adaptive Biweight with first width 1680.0
3485,8400.0,0,0,50,beta,3968.571428571429,100,2.0,2.0116737881576827,Adaptive Biweight with first width 1680.0
3486,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2316834691373768,Adaptive Biweight with first width 1680.0
3487,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.4128884162931905,Adaptive Biweight with first width 1680.0
3488,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9945777812634609,Adaptive Biweight with first width 1680.0
3489,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.23775455121083505,Adaptive Biweight with first width 1680.0
3490,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.451707325726126,Adaptive Biweight with first width 1680.0
3491,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9816876962094891,Adaptive Biweight with first width 1680.0
3492,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2362295237575947,Adaptive Biweight with first width 1680.0
3493,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.4086579701666688,Adaptive Biweight with first width 1680.0
3494,8400.0,0,0,50,beta,3968.571428571429,100,2.0,2.00040771263246,Adaptive Biweight with first width 1680.0
3495,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2331603497479175,Adaptive Biweight with first width 1680.0
3496,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.3601256112228046,Adaptive Biweight with first width 1680.0
3497,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.8867321689784065,Adaptive Biweight with first width 1680.0
3498,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2361725735070024,Adaptive Biweight with first width 1680.0
3499,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.375367123359062,Adaptive Biweight with first width 1680.0
3500,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9304151892041133,Adaptive Biweight with first width 1680.0
3501,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2552189780454818,Adaptive Biweight with first width 1680.0
3502,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.3810556272679022,Adaptive Biweight with first width 1680.0
3503,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9248050905272007,Adaptive Biweight with first width 1680.0
3504,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2416076118521105,Adaptive Biweight with first width 1680.0
3505,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.4331606283892917,Adaptive Biweight with first width 1680.0
3506,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9791603709908363,Adaptive Biweight with first width 1680.0
3507,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2365580294429923,Adaptive Biweight with first width 1680.0
3508,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.377081462339376,Adaptive Biweight with first width 1680.0
3509,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9370398753747435,Adaptive Biweight with first width 1680.0
3510,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2189420586312184,Adaptive Biweight with first width 1680.0
3511,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.322962976795267,Adaptive Biweight with first width 1680.0
3512,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.8381616758926032,Adaptive Biweight with first width 1680.0
3513,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2444704325244768,Adaptive Biweight with first width 1680.0
3514,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.5455200483234643,Adaptive Biweight with first width 1680.0
3515,8400.0,0,0,50,beta,3968.571428571429,100,2.0,2.1192092862193865,Adaptive Biweight with first width 1680.0
3516,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2544661608394695,Adaptive Biweight with first width 1680.0
3517,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.4081113210536722,Adaptive Biweight with first width 1680.0
3518,8400.0,0,0,50,beta,3968.571428571429,100,2.0,2.02642223305672,Adaptive Biweight with first width 1680.0
3519,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2346913656669283,Adaptive Biweight with first width 1680.0
3520,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.3844388497070133,Adaptive Biweight with first width 1680.0
3521,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9087309092125757,Adaptive Biweight with first width 1680.0
3522,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2486823747996384,Adaptive Biweight with first width 1680.0
3523,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.393327692326788,Adaptive Biweight with first width 1680.0
3524,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9419875952199728,Adaptive Biweight with first width 1680.0
3525,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.23037530150816454,Adaptive Biweight with first width 1680.0
3526,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.423529269149462,Adaptive Biweight with first width 1680.0
3527,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9544630099295184,Adaptive Biweight with first width 1680.0
3528,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2396291527282585,Adaptive Biweight with first width 1680.0
3529,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.4209536533881753,Adaptive Biweight with first width 1680.0
3530,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9752181182361748,Adaptive Biweight with first width 1680.0
3531,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.24317343634222796,Adaptive Biweight with first width 1680.0
3532,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.4642927220956103,Adaptive Biweight with first width 1680.0
3533,8400.0,0,0,50,beta,3968.571428571429,100,2.0,2.0682965552005146,Adaptive Biweight with first width 1680.0
3534,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.23493095056354796,Adaptive Biweight with first width 1680.0
3535,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.3559286626666174,Adaptive Biweight with first width 1680.0
3536,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9034562152726595,Adaptive Biweight with first width 1680.0
3537,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.22173135859277787,Adaptive Biweight with first width 1680.0
3538,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.3907486661334152,Adaptive Biweight with first width 1680.0
3539,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9066416953366416,Adaptive Biweight with first width 1680.0
3540,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.23398091816202335,Adaptive Biweight with first width 1680.0
3541,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.4118664774392762,Adaptive Biweight with first width 1680.0
3542,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.996634041133436,Adaptive Biweight with first width 1680.0
3543,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2287283391412739,Adaptive Biweight with first width 1680.0
3544,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.4568463840518613,Adaptive Biweight with first width 1680.0
3545,8400.0,0,0,50,beta,3968.571428571429,100,2.0,2.040704592440359,Adaptive Biweight with first width 1680.0
3546,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2429765751052531,Adaptive Biweight with first width 1680.0
3547,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.4229526153025365,Adaptive Biweight with first width 1680.0
3548,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9823059560010887,Adaptive Biweight with first width 1680.0
3549,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2283052011684196,Adaptive Biweight with first width 1680.0
3550,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.3586978902411444,Adaptive Biweight with first width 1680.0
3551,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.946019811371485,Adaptive Biweight with first width 1680.0
3552,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.24471016538562976,Adaptive Biweight with first width 1680.0
3553,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.361621723179411,Adaptive Biweight with first width 1680.0
3554,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9374719521820207,Adaptive Biweight with first width 1680.0
3555,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2445221804993367,Adaptive Biweight with first width 1680.0
3556,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.3661656796432515,Adaptive Biweight with first width 1680.0
3557,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.995661677848968,Adaptive Biweight with first width 1680.0
3558,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.23529664740055195,Adaptive Biweight with first width 1680.0
3559,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.4000609564318234,Adaptive Biweight with first width 1680.0
3560,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.943788744532552,Adaptive Biweight with first width 1680.0
3561,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2407352928821334,Adaptive Biweight with first width 1680.0
3562,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.3607752268013624,Adaptive Biweight with first width 1680.0
3563,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.892917377019997,Adaptive Biweight with first width 1680.0
3564,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2252414188684924,Adaptive Biweight with first width 1680.0
3565,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.3317943058042478,Adaptive Biweight with first width 1680.0
3566,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.8604163023377107,Adaptive Biweight with first width 1680.0
3567,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.24539011408514874,Adaptive Biweight with first width 1680.0
3568,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.4326464377243968,Adaptive Biweight with first width 1680.0
3569,8400.0,0,0,50,beta,3968.571428571429,100,2.0,2.0106280029293035,Adaptive Biweight with first width 1680.0
3570,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2341227595500497,Adaptive Biweight with first width 1680.0
3571,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.399099174958959,Adaptive Biweight with first width 1680.0
3572,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9789324557845769,Adaptive Biweight with first width 1680.0
3573,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2269115808724773,Adaptive Biweight with first width 1680.0
3574,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.4061900867191397,Adaptive Biweight with first width 1680.0
3575,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9027885580570867,Adaptive Biweight with first width 1680.0
3576,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.24027390857037156,Adaptive Biweight with first width 1680.0
3577,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.437685090983519,Adaptive Biweight with first width 1680.0
3578,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9533611114146088,Adaptive Biweight with first width 1680.0
3579,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2317529304922937,Adaptive Biweight with first width 1680.0
3580,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.476549791607476,Adaptive Biweight with first width 1680.0
3581,8400.0,0,0,50,beta,3968.571428571429,100,2.0,2.0365489482779853,Adaptive Biweight with first width 1680.0
3582,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.24093689226626136,Adaptive Biweight with first width 1680.0
3583,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.5216681614363876,Adaptive Biweight with first width 1680.0
3584,8400.0,0,0,50,beta,3968.571428571429,100,2.0,2.0850090206529623,Adaptive Biweight with first width 1680.0
3585,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2305928791287801,Adaptive Biweight with first width 1680.0
3586,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.3786655455626555,Adaptive Biweight with first width 1680.0
3587,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.867004978801921,Adaptive Biweight with first width 1680.0
3588,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2431697370946836,Adaptive Biweight with first width 1680.0
3589,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.3400613451546834,Adaptive Biweight with first width 1680.0
3590,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9364357926331888,Adaptive Biweight with first width 1680.0
3591,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.22557829879434285,Adaptive Biweight with first width 1680.0
3592,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.3965934230577053,Adaptive Biweight with first width 1680.0
3593,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.9668498771080225,Adaptive Biweight with first width 1680.0
3594,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2395639571934253,Adaptive Biweight with first width 1680.0
3595,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.4818863973089191,Adaptive Biweight with first width 1680.0
3596,8400.0,0,0,50,beta,3968.571428571429,100,2.0,2.0981451475786748,Adaptive Biweight with first width 1680.0
3597,8400.0,0,0,50,nu,3968.571428571429,100,0.2400672268907563,0.2314520314203766,Adaptive Biweight with first width 1680.0
3598,8400.0,0,0,50,alpha,3968.571428571429,100,1.3867563025210083,1.3860880838845555,Adaptive Biweight with first width 1680.0
3599,8400.0,0,0,50,beta,3968.571428571429,100,2.0,1.939589263539696,Adaptive Biweight with first width 1680.0
3600,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.2311570816198293,Adaptive Biweight with first width 1680.0
3601,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.4294106937609112,Adaptive Biweight with first width 1680.0
3602,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.9268759060664902,Adaptive Biweight with first width 1680.0
3603,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.23392457848300505,Adaptive Biweight with first width 1680.0
3604,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.4457155031060789,Adaptive Biweight with first width 1680.0
3605,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.9861276233854699,Adaptive Biweight with first width 1680.0
3606,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.24042309576866655,Adaptive Biweight with first width 1680.0
3607,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.3370819391587714,Adaptive Biweight with first width 1680.0
3608,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.8651107630221089,Adaptive Biweight with first width 1680.0
3609,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.22446915148109514,Adaptive Biweight with first width 1680.0
3610,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.4642292828790286,Adaptive Biweight with first width 1680.0
3611,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.9722642844046567,Adaptive Biweight with first width 1680.0
3612,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.2336248818748909,Adaptive Biweight with first width 1680.0
3613,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.3404248892070667,Adaptive Biweight with first width 1680.0
3614,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.8713610370615743,Adaptive Biweight with first width 1680.0
3615,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.22847795355897085,Adaptive Biweight with first width 1680.0
3616,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.421403731622353,Adaptive Biweight with first width 1680.0
3617,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.9538618191245931,Adaptive Biweight with first width 1680.0
3618,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.2347232704907605,Adaptive Biweight with first width 1680.0
3619,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.4445924192044644,Adaptive Biweight with first width 1680.0
3620,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.9488702313570432,Adaptive Biweight with first width 1680.0
3621,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.2403515831633543,Adaptive Biweight with first width 1680.0
3622,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.4696045451709392,Adaptive Biweight with first width 1680.0
3623,8400.0,0,0,50,beta,4122.857142857143,100,2.0,2.022012028191472,Adaptive Biweight with first width 1680.0
3624,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.2583167377516825,Adaptive Biweight with first width 1680.0
3625,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.3207740106826282,Adaptive Biweight with first width 1680.0
3626,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.9013253040002518,Adaptive Biweight with first width 1680.0
3627,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.2487931820358659,Adaptive Biweight with first width 1680.0
3628,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.4329170862008258,Adaptive Biweight with first width 1680.0
3629,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.9911837836946924,Adaptive Biweight with first width 1680.0
3630,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.23208748473656965,Adaptive Biweight with first width 1680.0
3631,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.3968927534859494,Adaptive Biweight with first width 1680.0
3632,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.9360989884293087,Adaptive Biweight with first width 1680.0
3633,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.2295336763422633,Adaptive Biweight with first width 1680.0
3634,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.3806830530170875,Adaptive Biweight with first width 1680.0
3635,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.9499929728296488,Adaptive Biweight with first width 1680.0
3636,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.2337316027729488,Adaptive Biweight with first width 1680.0
3637,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.3680664628547046,Adaptive Biweight with first width 1680.0
3638,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.8868501784386944,Adaptive Biweight with first width 1680.0
3639,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.2418082360519836,Adaptive Biweight with first width 1680.0
3640,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.3838705229858024,Adaptive Biweight with first width 1680.0
3641,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.954207659374832,Adaptive Biweight with first width 1680.0
3642,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.22712621977007044,Adaptive Biweight with first width 1680.0
3643,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.3707749713738404,Adaptive Biweight with first width 1680.0
3644,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.8797022047762213,Adaptive Biweight with first width 1680.0
3645,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.2297132161944161,Adaptive Biweight with first width 1680.0
3646,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.3984096910865969,Adaptive Biweight with first width 1680.0
3647,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.9591881021647215,Adaptive Biweight with first width 1680.0
3648,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.2247906105779251,Adaptive Biweight with first width 1680.0
3649,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.455178823578701,Adaptive Biweight with first width 1680.0
3650,8400.0,0,0,50,beta,4122.857142857143,100,2.0,2.0054721451843904,Adaptive Biweight with first width 1680.0
3651,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.2298408467966774,Adaptive Biweight with first width 1680.0
3652,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.477922254460288,Adaptive Biweight with first width 1680.0
3653,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.9903738154073292,Adaptive Biweight with first width 1680.0
3654,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.24814990267016704,Adaptive Biweight with first width 1680.0
3655,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.4412045018914823,Adaptive Biweight with first width 1680.0
3656,8400.0,0,0,50,beta,4122.857142857143,100,2.0,2.030709109336295,Adaptive Biweight with first width 1680.0
3657,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.23728428971173976,Adaptive Biweight with first width 1680.0
3658,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.260913169227187,Adaptive Biweight with first width 1680.0
3659,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.7248847845254696,Adaptive Biweight with first width 1680.0
3660,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.2416460751738724,Adaptive Biweight with first width 1680.0
3661,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.4026949320625457,Adaptive Biweight with first width 1680.0
3662,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.9119242052443248,Adaptive Biweight with first width 1680.0
3663,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.2208848053857861,Adaptive Biweight with first width 1680.0
3664,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.370087848258054,Adaptive Biweight with first width 1680.0
3665,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.880968672819995,Adaptive Biweight with first width 1680.0
3666,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.23602360913194684,Adaptive Biweight with first width 1680.0
3667,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.4604818625151217,Adaptive Biweight with first width 1680.0
3668,8400.0,0,0,50,beta,4122.857142857143,100,2.0,2.056163676397915,Adaptive Biweight with first width 1680.0
3669,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.25730392097452914,Adaptive Biweight with first width 1680.0
3670,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.4906647307686496,Adaptive Biweight with first width 1680.0
3671,8400.0,0,0,50,beta,4122.857142857143,100,2.0,2.098162391918942,Adaptive Biweight with first width 1680.0
3672,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.22675228215546145,Adaptive Biweight with first width 1680.0
3673,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.4144377931728356,Adaptive Biweight with first width 1680.0
3674,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.8680871066384852,Adaptive Biweight with first width 1680.0
3675,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.24810086901229494,Adaptive Biweight with first width 1680.0
3676,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.454925779639894,Adaptive Biweight with first width 1680.0
3677,8400.0,0,0,50,beta,4122.857142857143,100,2.0,2.0128698078601968,Adaptive Biweight with first width 1680.0
3678,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.2444008793016603,Adaptive Biweight with first width 1680.0
3679,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.4871778268604412,Adaptive Biweight with first width 1680.0
3680,8400.0,0,0,50,beta,4122.857142857143,100,2.0,2.024409853932177,Adaptive Biweight with first width 1680.0
3681,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.2290591625587792,Adaptive Biweight with first width 1680.0
3682,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.4036593617418456,Adaptive Biweight with first width 1680.0
3683,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.932040358055484,Adaptive Biweight with first width 1680.0
3684,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.2413678043539387,Adaptive Biweight with first width 1680.0
3685,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.460076273524026,Adaptive Biweight with first width 1680.0
3686,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.9713114604683681,Adaptive Biweight with first width 1680.0
3687,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.2465279104925401,Adaptive Biweight with first width 1680.0
3688,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.4092268467912792,Adaptive Biweight with first width 1680.0
3689,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.9521551618733883,Adaptive Biweight with first width 1680.0
3690,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.21594752139318532,Adaptive Biweight with first width 1680.0
3691,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.3672142215343597,Adaptive Biweight with first width 1680.0
3692,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.9233872671688972,Adaptive Biweight with first width 1680.0
3693,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.2480634045979494,Adaptive Biweight with first width 1680.0
3694,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.3101197646566158,Adaptive Biweight with first width 1680.0
3695,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.8712770729657904,Adaptive Biweight with first width 1680.0
3696,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.23488877799223204,Adaptive Biweight with first width 1680.0
3697,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.3146768664615691,Adaptive Biweight with first width 1680.0
3698,8400.0,0,0,50,beta,4122.857142857143,100,2.0,1.8679234511016047,Adaptive Biweight with first width 1680.0
3699,8400.0,0,0,50,nu,4122.857142857143,100,0.24551260504201686,0.23330054338573364,Adaptive Biweight with first width 1680.0
3700,8400.0,0,0,50,alpha,4122.857142857143,100,1.394016806722689,1.4087026355435792,Adaptive Biweight with first width 1680.0
