,T_max,m,n,number of guesses,parameter,time estimation,time_burn_in,true value,value,weight function
205,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.3015662816514348,Adaptive Biweight with first width 975.0
206,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.8665505037937484,Adaptive Biweight with first width 975.0
207,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2541741429926042,Adaptive Biweight with first width 975.0
208,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4825566750724335,Adaptive Biweight with first width 975.0
209,7800.0,0,0,50,beta,533.2653061224489,100,2.0,2.0302206102249216,Adaptive Biweight with first width 975.0
210,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2751236454946985,Adaptive Biweight with first width 975.0
211,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.400483703650612,Adaptive Biweight with first width 975.0
212,7800.0,0,0,50,beta,533.2653061224489,100,2.0,2.1076539720210983,Adaptive Biweight with first width 975.0
213,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2376395946777778,Adaptive Biweight with first width 975.0
214,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.248877861072024,Adaptive Biweight with first width 975.0
215,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.751485443774624,Adaptive Biweight with first width 975.0
216,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2731487905511469,Adaptive Biweight with first width 975.0
217,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.398060576881739,Adaptive Biweight with first width 975.0
218,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9020091765645448,Adaptive Biweight with first width 975.0
219,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2736442427816099,Adaptive Biweight with first width 975.0
220,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4122587651046348,Adaptive Biweight with first width 975.0
221,7800.0,0,0,50,beta,533.2653061224489,100,2.0,2.0048015651841458,Adaptive Biweight with first width 975.0
222,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.23799313473365485,Adaptive Biweight with first width 975.0
223,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.3593829940824689,Adaptive Biweight with first width 975.0
224,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9100812475257858,Adaptive Biweight with first width 975.0
225,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2266758357966965,Adaptive Biweight with first width 975.0
226,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.5124826479835662,Adaptive Biweight with first width 975.0
227,7800.0,0,0,50,beta,533.2653061224489,100,2.0,2.059581214784241,Adaptive Biweight with first width 975.0
228,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2731120218735976,Adaptive Biweight with first width 975.0
229,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.3516090118312762,Adaptive Biweight with first width 975.0
230,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9846901695240835,Adaptive Biweight with first width 975.0
231,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.26863173727039225,Adaptive Biweight with first width 975.0
232,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.2700012306740247,Adaptive Biweight with first width 975.0
233,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.9504499396384107,Adaptive Biweight with first width 975.0
234,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2434336825668432,Adaptive Biweight with first width 975.0
235,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4316491042503894,Adaptive Biweight with first width 975.0
236,7800.0,0,0,50,beta,533.2653061224489,100,2.0,2.0649142805299583,Adaptive Biweight with first width 975.0
237,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2589426422295857,Adaptive Biweight with first width 975.0
238,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.4177707319239607,Adaptive Biweight with first width 975.0
239,7800.0,0,0,50,beta,533.2653061224489,100,2.0,2.0089591067463406,Adaptive Biweight with first width 975.0
240,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.24976054314469834,Adaptive Biweight with first width 975.0
241,7800.0,0,0,50,alpha,533.2653061224489,100,1.333722085086614,1.1896550173019969,Adaptive Biweight with first width 975.0
242,7800.0,0,0,50,beta,533.2653061224489,100,2.0,1.8571397604032784,Adaptive Biweight with first width 975.0
243,7800.0,0,0,50,nu,533.2653061224489,100,0.266861042543307,0.2680691525009325,Adaptive Biweight with first width 975.0
